tau1,tau2,train_auc,test_auc
40,39,0.5866666666666667,0.5776164940828402
40,41,0.6133333333333333,0.5886533838757396
40,42,0.5955555555555556,0.5761429826183431
40,43,0.6133333333333334,0.5551382211538463
40,44,0.5911111111111111,0.5412698779585798
40,45,0.5777777777777777,0.5249861316568047
40,46,0.6399999999999999,0.5456961908284024
40,47,0.64,0.5469790125739645
40,48,0.6311111111111112,0.5474586261094674
40,49,0.6266666666666667,0.5452339127218935
40,50,0.6577777777777778,0.5370053624260355
41,1,0.7111111111111111,0.5350349019970414
41,2,0.6933333333333334,0.535508737056213
41,3,0.7200000000000001,0.533988997781065
41,4,0.7244444444444444,0.5330413276627219
41,5,0.7422222222222222,0.5325732710798816
41,6,0.7244444444444444,0.5308743990384616
41,7,0.711111111111111,0.5293142104289941
41,8,0.7244444444444444,0.5283087555473372
41,9,0.7244444444444444,0.5299902921597632
41,10,0.7288888888888889,0.5328853088017752
41,11,0.7466666666666666,0.5321918916420119
41,12,0.7555555555555555,0.534930889423077
41,13,0.7644444444444444,0.5351504715236686
41,14,0.7555555555555555,0.5321918916420119
41,15,0.7644444444444445,0.5305565828402367
41,16,0.7733333333333333,0.5268756934171597
41,17,0.7333333333333334,0.5295106786242604
41,18,0.68,0.5341796875
41,19,0.6577777777777778,0.5383112980769231
41,20,0.6622222222222223,0.5386233357988166
41,21,0.6444444444444445,0.5393398668639053
41,22,0.6488888888888888,0.5383806397928994
41,23,0.6533333333333333,0.5380454881656804
41,24,0.6622222222222223,0.5372480584319527
41,25,0.6666666666666667,0.5329546505177515
41,26,0.6622222222222223,0.5375080898668639
41,27,0.6577777777777778,0.5393456453402368
41,28,0.64,0.5466149685650888
41,29,0.6222222222222222,0.5490188147189349
41,30,0.6222222222222222,0.5703009430473372
41,31,0.6133333333333333,0.5748948317307692
41,32,0.6266666666666667,0.5750970784023669
41,33,0.6266666666666667,0.5735888960798816
41,34,0.6133333333333333,0.5586053069526629
41,35,0.6311111111111112,0.5394438794378699
41,36,0.6088888888888888,0.5389411519970415
41,37,0.6177777777777779,0.5488974667159764
41,38,0.5911111111111111,0.5635805750739645
41,39,0.6133333333333333,0.5825050850591716
41,40,0.6133333333333333,0.5868620562130178
41,42,0.6266666666666667,0.5409982895710059
41,43,0.6222222222222222,0.5356127496301775
41,44,0.6,0.5322554548816568
41,45,0.6311111111111111,0.5363928439349113
41,46,0.6311111111111112,0.5453899315828403
41,47,0.64,0.5471408099112427
41,48,0.6311111111111112,0.5479671320266272
41,49,0.6355555555555557,0.5446040588017752
41,50,0.6177777777777778,0.5384962093195267
42,1,0.6888888888888889,0.5308512851331361
42,2,0.72,0.5336654031065089
42,3,0.7244444444444444,0.5329719859467456
42,4,0.7377777777777779,0.5322150055473374
42,5,0.7466666666666666,0.5323999167899408
42,6,0.7377777777777779,0.5310015255177515
42,7,0.7422222222222222,0.5295742418639053
42,8,0.76,0.5297880454881656
42,9,0.7511111111111111,0.5296955898668639
42,10,0.76,0.5300422984467456
42,11,0.7733333333333333,0.5307357156065089
42,12,0.7955555555555556,0.5302792159763313
42,13,0.7911111111111111,0.529152413091716
42,14,0.7866666666666667,0.527823363535503
42,15,0.8,0.526927699704142
42,16,0.7911111111111111,0.5247954419378698
42,17,0.7733333333333333,0.525725776627219
42,18,0.6933333333333334,0.5246856508875739
42,19,0.6755555555555556,0.5347459781804733
42,20,0.6711111111111112,0.5354220599112426
42,21,0.6799999999999999,0.5360287999260356
42,22,0.6755555555555556,0.5363928439349113
42,23,0.6622222222222223,0.5365257488905326
42,24,0.6622222222222223,0.5366297614644969
42,25,0.6711111111111112,0.5367395525147929
42,26,0.6711111111111112,0.5371787167159763
42,27,0.6844444444444444,0.5388255824704142
42,28,0.6533333333333333,0.5402008598372782
42,29,0.6533333333333333,0.5408769415680474
42,30,0.6266666666666667,0.5469616771449705
42,31,0.6266666666666667,0.5491748335798816
42,32,0.6222222222222222,0.5653430103550295
42,33,0.6311111111111111,0.5628871579142012
42,34,0.6355555555555555,0.5447427422337279
42,35,0.6444444444444444,0.5387793546597633
42,36,0.6266666666666667,0.5383459689349113
42,37,0.6266666666666666,0.5467247596153846
42,38,0.6355555555555555,0.5560916697485208
42,39,0.6311111111111112,0.5639215051775148
42,40,0.6177777777777778,0.5625346708579881
42,41,0.6311111111111112,0.535988350591716
42,43,0.6355555555555557,0.5356647559171598
42,44,0.648888888888889,0.5354740661982249
42,45,0.6622222222222223,0.5459562222633136
42,46,0.6799999999999999,0.5534971338757396
42,47,0.6666666666666667,0.5524974574704142
42,48,0.6444444444444445,0.5463318232248522
42,49,0.6177777777777778,0.5430380917159763
42,50,0.6311111111111112,0.5382072855029585
43,1,0.7200000000000001,0.5351966993343195
43,2,0.7333333333333334,0.5384557599852071
43,3,0.7333333333333334,0.5365950906065089
43,4,0.76,0.5341219027366864
43,5,0.7644444444444445,0.5339254345414202
43,6,0.7733333333333333,0.5327986316568047
43,7,0.7777777777777777,0.5316371579142012
43,8,0.7822222222222222,0.5300827477810651
43,9,0.7955555555555556,0.5304583487426036
43,10,0.7955555555555556,0.5301925388313609
43,11,0.808888888888889,0.5294702292899409
43,12,0.8088888888888888,0.5283318694526628
43,13,0.8088888888888888,0.5287248058431953
43,14,0.8133333333333334,0.5291004068047338
43,15,0.8088888888888889,0.5259395802514792
43,16,0.8044444444444445,0.5259511372041421
43,17,0.8,0.5261591623520709
43,18,0.7777777777777779,0.5295569064349113
43,19,0.7822222222222223,0.5347170857988166
43,20,0.7288888888888889,0.5387215698964497
43,21,0.7244444444444444,0.5372885077662721
43,22,0.7111111111111111,0.5370631471893491
43,23,0.7155555555555556,0.539368759245562
43,24,0.7022222222222223,0.5372885077662722
43,25,0.7155555555555555,0.5373694064349113
43,26,0.7066666666666667,0.537588988535503
43,27,0.6888888888888889,0.5389527089497042
43,28,0.6711111111111111,0.5476782082100592
43,29,0.68,0.5485334227071006
43,30,0.6755555555555556,0.5453957100591715
43,31,0.6666666666666666,0.5479844674556213
43,32,0.6711111111111111,0.5612056213017751
43,33,0.6755555555555556,0.55833949704142
43,34,0.6577777777777778,0.5473777274408285
43,35,0.6711111111111111,0.5395478920118344
43,36,0.6577777777777778,0.5393572022928994
43,37,0.6577777777777778,0.5396923539201183
43,38,0.6488888888888888,0.542905186760355
43,39,0.6533333333333333,0.5460717917899408
43,40,0.6622222222222222,0.5440204326923077
43,41,0.6533333333333333,0.5393398668639053
43,42,0.6533333333333333,0.5400852903106509
43,44,0.6933333333333334,0.5508794840976331
43,45,0.7111111111111111,0.5576518583579881
43,46,0.7022222222222222,0.5590964774408285
43,47,0.6933333333333334,0.560130824704142
43,48,0.6977777777777778,0.5538900702662722
43,49,0.6844444444444444,0.5495851053994083
43,50,0.6666666666666666,0.5438875277366864
44,1,0.7244444444444444,0.540680473372781
44,2,0.7422222222222222,0.5394207655325445
44,3,0.7511111111111111,0.5379356971153847
44,4,0.7555555555555555,0.5338734282544378
44,5,0.7644444444444445,0.5341796875
44,6,0.76,0.5325963849852071
44,7,0.7644444444444445,0.5308859559911242
44,8,0.7733333333333333,0.5294644508136095
44,9,0.7777777777777778,0.5281180658284024
44,10,0.7777777777777777,0.5271877311390533
44,11,0.7999999999999999,0.5266503328402367
44,12,0.8177777777777777,0.5246856508875739
44,13,0.8222222222222222,0.5248069988905326
44,14,0.8177777777777777,0.5246336446005917
44,15,0.8133333333333334,0.5247434356508875
44,16,0.8044444444444444,0.5239517843934911
44,17,0.7733333333333334,0.5242407082100591
44,18,0.7422222222222222,0.5268063517011834
44,19,0.7511111111111112,0.5350117880917159
44,20,0.7466666666666667,0.5358785595414202
44,21,0.7155555555555556,0.5346824149408284
44,22,0.7111111111111111,0.5352544840976331
44,23,0.7155555555555555,0.5353353827662722
44,24,0.7288888888888889,0.5356878698224852
44,25,0.7244444444444444,0.5361270340236686
44,26,0.7244444444444444,0.5364390717455622
44,27,0.7066666666666668,0.5363119452662722
44,28,0.6977777777777778,0.538981601331361
44,29,0.64,0.5469443417159763
44,30,0.6622222222222223,0.5448005269970414
44,31,0.6666666666666666,0.5460660133136095
44,32,0.6355555555555555,0.5631182969674556
44,33,0.6488888888888888,0.5602695081360947
44,34,0.6666666666666667,0.5504518768491125
44,35,0.6577777777777778,0.5416108080621302
44,36,0.6666666666666667,0.5376236593934911
44,37,0.6444444444444445,0.538582886464497
44,38,0.6488888888888888,0.5392242973372782
44,39,0.64,0.5402586446005917
44,40,0.6488888888888888,0.538998936760355
44,41,0.64,0.5388255824704142
44,42,0.6622222222222222,0.5425469212278107
44,43,0.6844444444444444,0.5490245931952663
44,45,0.7155555555555555,0.5621301775147929
44,46,0.7155555555555556,0.5643433339497042
44,47,0.6977777777777778,0.559425850591716
44,48,0.6844444444444444,0.5545603735207101
44,49,0.6711111111111111,0.5483600684171598
44,50,0.6711111111111111,0.5424371301775148
45,1,0.6933333333333334,0.5431363258136095
45,2,0.7155555555555555,0.541287213387574
45,3,0.7155555555555555,0.5395998982988166
45,4,0.7466666666666667,0.5374965329142012
45,5,0.7511111111111111,0.5359825721153846
45,6,0.7511111111111111,0.5353816105769231
45,7,0.7422222222222222,0.5344166050295858
45,8,0.7466666666666667,0.5336076183431953
45,9,0.7377777777777778,0.5306143676035503
45,10,0.7555555555555555,0.5289559448964497
45,11,0.7555555555555555,0.525887573964497
45,12,0.7866666666666666,0.5243158284023668
45,13,0.7911111111111111,0.5246740939349113
45,14,0.7866666666666666,0.5222875832100591
45,15,0.7822222222222223,0.5226574056952662
45,16,0.7733333333333334,0.5233912721893491
45,17,0.7466666666666666,0.528031388683432
45,18,0.7288888888888889,0.5330124352810651
45,19,0.7022222222222223,0.5443382488905326
45,20,0.6977777777777778,0.5464127218934911
45,21,0.6933333333333334,0.5463029308431954
45,22,0.6844444444444444,0.545788646449704
45,23,0.6888888888888889,0.5449276534763314
45,24,0.6888888888888889,0.5437430658284024
45,25,0.6933333333333334,0.5425873705621301
45,26,0.68,0.5433848002958579
45,27,0.6844444444444444,0.5478111131656804
45,28,0.6577777777777778,0.5495619914940828
45,29,0.64,0.5523414386094674
45,30,0.6444444444444445,0.5548724112426036
45,31,0.6266666666666667,0.5559298724112426
45,32,0.6311111111111112,0.5578136556952663
45,33,0.6355555555555557,0.5570797892011834
45,34,0.6311111111111112,0.5528557230029586
45,35,0.6266666666666667,0.5433905787721893
45,36,0.6311111111111111,0.5387851331360947
45,37,0.6177777777777778,0.538005038831361
45,38,0.6177777777777779,0.541079188239645
45,39,0.6133333333333334,0.5390393860946746
45,40,0.6133333333333333,0.5403973280325445
45,41,0.6133333333333333,0.5443960336538461
45,42,0.6088888888888888,0.548891688239645
45,43,0.6711111111111111,0.5539536335059172
45,44,0.6622222222222223,0.5579003328402368
45,46,0.6533333333333333,0.5642739922337279
45,47,0.6355555555555555,0.5567330806213018
45,48,0.6088888888888888,0.546603411612426
45,49,0.6133333333333333,0.5441880085059172
45,50,0.6177777777777778,0.5404377773668639
46,1,0.6844444444444444,0.5301463110207101
46,2,0.6799999999999999,0.5369475776627218
46,3,0.6755555555555555,0.5363755085059172
46,4,0.6844444444444444,0.5375138683431953
46,5,0.6888888888888889,0.5384499815088757
46,6,0.6622222222222223,0.5374791974852071
46,7,0.6666666666666666,0.5375369822485208
46,8,0.6666666666666666,0.5371613812869822
46,9,0.7066666666666667,0.5392820821005917
46,10,0.72,0.5378201275887574
46,11,0.7244444444444444,0.5349077755177515
46,12,0.76,0.5290484005177515
46,13,0.7555555555555555,0.5293257673816568
46,14,0.7644444444444445,0.528961723372781
46,15,0.7422222222222222,0.5306374815088757
46,16,0.7377777777777778,0.5335613905325444
46,17,0.6977777777777777,0.540518676035503
46,18,0.6799999999999999,0.5415645802514792
46,19,0.6666666666666667,0.5420268583579881
46,20,0.6488888888888888,0.5443266919378699
46,21,0.6711111111111112,0.5453957100591715
46,22,0.6711111111111111,0.5456210706360947
46,23,0.6755555555555556,0.5456499630177515
46,24,0.6577777777777778,0.5444133690828403
46,25,0.6577777777777778,0.5439568694526629
46,26,0.6577777777777778,0.5449681028106509
46,27,0.6622222222222222,0.5484525240384615
46,28,0.6622222222222222,0.5503478642751479
46,29,0.6355555555555555,0.5523356601331362
46,30,0.6311111111111112,0.5573860484467456
46,31,0.6222222222222222,0.5582932692307692
46,32,0.6177777777777778,0.5591831545857989
46,33,0.6222222222222222,0.5589173446745562
46,34,0.6311111111111112,0.5555600499260356
46,35,0.6311111111111111,0.5493655232988166
46,36,0.6355555555555555,0.5456904123520709
46,37,0.6355555555555555,0.5439915403106509
46,38,0.6533333333333333,0.5456557414940828
46,39,0.6088888888888888,0.5479671320266273
46,40,0.6000000000000001,0.5488512389053254
46,41,0.6044444444444445,0.5497469027366864
46,42,0.6133333333333333,0.5551555565828402
46,43,0.6222222222222222,0.5601077107988166
46,44,0.6222222222222222,0.5631125184911243
46,45,0.6,0.5585012943786982
46,47,0.6000000000000001,0.548683663091716
46,48,0.5911111111111111,0.5449507673816568
46,49,0.5555555555555556,0.5414663461538461
46,50,0.5644444444444444,0.5352429271449703
47,1,0.6755555555555557,0.5291408561390533
47,2,0.6666666666666667,0.5300711908284024
47,3,0.6755555555555555,0.5351735854289941
47,4,0.6933333333333334,0.5329604289940829
47,5,0.6844444444444445,0.5389064811390533
47,6,0.6666666666666666,0.5418130547337278
47,7,0.6622222222222224,0.5423909023668639
47,8,0.6533333333333334,0.5426682692307693
47,9,0.6755555555555555,0.5436795025887574
47,10,0.6711111111111111,0.5411774223372782
47,11,0.6888888888888889,0.5384788738905326
47,12,0.7022222222222222,0.5348384338017751
47,13,0.7244444444444444,0.5328910872781065
47,14,0.7422222222222222,0.5333995931952663
47,15,0.7066666666666667,0.5338098650147929
47,16,0.6711111111111111,0.5384557599852071
47,17,0.6666666666666667,0.54479474852071
47,18,0.6666666666666667,0.5444075906065089
47,19,0.6533333333333334,0.5418361686390533
47,20,0.6533333333333333,0.5398137019230769
47,21,0.6355555555555555,0.5419864090236686
47,22,0.6355555555555555,0.5428358450443788
47,23,0.6444444444444445,0.5419459596893491
47,24,0.648888888888889,0.5420384153106509
47,25,0.6444444444444445,0.5423735669378699
47,26,0.6444444444444445,0.5443498058431953
47,27,0.6399999999999999,0.5454881656804733
47,28,0.6355555555555557,0.5467074241863905
47,29,0.6355555555555557,0.5472448224852071
47,30,0.6088888888888888,0.5479209042159764
47,31,0.5955555555555556,0.5551613350591715
47,32,0.5911111111111111,0.5579638960798816
47,33,0.6177777777777778,0.5584608450443788
47,34,0.6399999999999999,0.5544332470414202
47,35,0.6355555555555555,0.5506425665680474
47,36,0.6444444444444445,0.5485623150887574
47,37,0.6311111111111112,0.5476782082100593
47,38,0.6177777777777778,0.5422348835059172
47,39,0.6577777777777778,0.5250959227071006
47,40,0.6177777777777778,0.5352602625739644
47,41,0.6133333333333333,0.5475453032544378
47,42,0.6133333333333333,0.5581603642751479
47,43,0.6222222222222222,0.5650309726331361
47,44,0.6088888888888889,0.5671401164940828
47,45,0.6044444444444445,0.562771588387574
47,46,0.5644444444444444,0.5536473742603549
47,48,0.5644444444444444,0.49596662352071
47,49,0.5822222222222222,0.5096269415680474
47,50,0.5866666666666667,0.5285687869822485
48,1,0.6888888888888889,0.5148911335059172
48,2,0.6799999999999999,0.524061575443787
48,3,0.6799999999999999,0.5237090883875739
48,4,0.6755555555555556,0.5305161335059172
48,5,0.6755555555555556,0.5363639515532546
48,6,0.6711111111111111,0.5378490199704142
48,7,0.6666666666666666,0.5383575258875739
48,8,0.6577777777777778,0.541206314718935
48,9,0.6577777777777779,0.5423909023668639
48,10,0.6622222222222223,0.5414894600591715
48,11,0.6755555555555556,0.5405822392751479
48,12,0.6888888888888889,0.5358727810650887
48,13,0.6799999999999999,0.532145663831361
48,14,0.6799999999999999,0.5314869175295859
48,15,0.6799999999999999,0.5337925295857988
48,16,0.6711111111111111,0.5380686020710059
48,17,0.648888888888889,0.5414143398668639
48,18,0.6399999999999999,0.5393456453402367
48,19,0.6488888888888888,0.5345263960798816
48,20,0.6488888888888888,0.5291004068047337
48,21,0.6399999999999999,0.5251710428994083
48,22,0.6533333333333333,0.5262458394970414
48,23,0.6444444444444445,0.5290426220414202
48,24,0.6533333333333334,0.5313077847633136
48,25,0.64,0.5260493713017751
48,26,0.6488888888888888,0.532018537352071
48,27,0.6444444444444444,0.5227671967455622
48,28,0.6488888888888888,0.526592548076923
48,29,0.6666666666666667,0.5053046412721893
48,30,0.6444444444444444,0.4910606971153847
48,31,0.6266666666666667,0.4859871948964497
48,32,0.6266666666666667,0.49503628883136097
48,33,0.6533333333333333,0.5119267751479291
48,34,0.6622222222222223,0.53001918454142
48,35,0.6577777777777778,0.5349077755177515
48,36,0.6666666666666666,0.5390971708579881
48,37,0.6844444444444444,0.5293893306213018
48,38,0.6888888888888889,0.5157463480029585
48,39,0.6577777777777778,0.4952558709319527
48,40,0.6088888888888888,0.484791050295858
48,41,0.5955555555555556,0.47300295857988167
48,42,0.5822222222222222,0.46751918454142016
48,43,0.5733333333333334,0.4810812684911243
48,44,0.5822222222222222,0.5061540772928994
48,45,0.5511111111111111,0.47109606139053256
48,46,0.5911111111111111,0.4689638036242603
48,47,0.5955555555555556,0.48201160318047337
48,49,0.6133333333333333,0.5046054456360947
48,50,0.6044444444444443,0.5337983080621301
49,1,0.6844444444444444,0.5082112148668639
49,2,0.6799999999999999,0.5186413646449705
49,3,0.6888888888888889,0.5197970599112426
49,4,0.7022222222222223,0.5236513036242604
49,5,0.7022222222222223,0.5300596338757397
49,6,0.6888888888888889,0.5333071375739644
49,7,0.6844444444444445,0.5342721431213018
49,8,0.68,0.5358092178254439
49,9,0.6755555555555555,0.5345263960798816
49,10,0.6799999999999999,0.5326888406065089
49,11,0.6977777777777778,0.535988350591716
49,12,0.7066666666666667,0.5395652274408284
49,13,0.7022222222222222,0.5376814441568047
49,14,0.671111111111111,0.531186436760355
49,15,0.6666666666666665,0.527199288091716
49,16,0.6533333333333333,0.5302387666420119
49,17,0.6444444444444445,0.5299325073964497
49,18,0.6444444444444445,0.5277482433431953
49,19,0.64,0.5212359005177515
49,20,0.6444444444444444,0.5170233912721894
49,21,0.6444444444444444,0.5148160133136095
49,22,0.6444444444444445,0.5159081453402368
49,23,0.64,0.517497226331361
49,24,0.6355555555555557,0.518907174556213
49,25,0.6355555555555557,0.5204153568786982
49,26,0.6266666666666667,0.5217097355769231
49,27,0.6444444444444444,0.515353411612426
49,28,0.64,0.5153534116124261
49,29,0.6711111111111112,0.4920199241863905
49,30,0.6488888888888888,0.4769323224852071
49,31,0.6577777777777778,0.47203795303254437
49,32,0.6488888888888888,0.4695300943047338
49,33,0.648888888888889,0.4720610669378698
49,34,0.6444444444444445,0.4864205806213018
49,35,0.6977777777777778,0.5144924186390533
49,36,0.7022222222222223,0.5163184171597632
49,37,0.6799999999999999,0.5061829696745562
49,38,0.6666666666666667,0.5012828217455622
49,39,0.6488888888888888,0.49555057322485213
49,40,0.6222222222222222,0.48293038091715984
49,41,0.6222222222222222,0.47213618713017746
49,42,0.6044444444444446,0.46687777366863903
49,43,0.5911111111111111,0.46434680103550297
49,44,0.5777777777777777,0.46337023853550297
49,45,0.5866666666666667,0.4628617326183432
49,46,0.6177777777777778,0.47444757766272194
49,47,0.6266666666666667,0.49666004068047337
49,48,0.6088888888888889,0.5064372226331362
49,50,0.5955555555555556,0.5364621856508875
50,1,0.6977777777777778,0.5001213480029586
50,2,0.6755555555555556,0.5103434726331361
50,3,0.6844444444444444,0.5150124815088757
50,4,0.6933333333333332,0.5119672244822486
50,5,0.7111111111111111,0.5179652829142012
50,6,0.7022222222222223,0.5232525887573964
50,7,0.711111111111111,0.522813424556213
50,8,0.7022222222222223,0.5230387851331361
50,9,0.6844444444444445,0.5214092548076923
50,10,0.7155555555555555,0.522957886464497
50,11,0.7288888888888889,0.5337174093934911
50,12,0.6933333333333334,0.5343414848372781
50,13,0.7022222222222223,0.5323016826923077
50,14,0.68,0.5256564349112426
50,15,0.6622222222222223,0.5181617511094675
50,16,0.6577777777777778,0.5167864737426036
50,17,0.6444444444444444,0.5102394600591715
50,18,0.6488888888888888,0.5056917991863905
50,19,0.6488888888888888,0.49973996856508884
50,20,0.6533333333333333,0.4971858820266273
50,21,0.6622222222222223,0.49632488905325445
50,22,0.6577777777777778,0.49823178624260356
50,23,0.6488888888888888,0.5018144415680473
50,24,0.6488888888888888,0.5045187684911243
50,25,0.6533333333333333,0.5016064164201184
50,26,0.6533333333333333,0.4993932599852071
50,27,0.6488888888888888,0.4948918269230769
50,28,0.6622222222222223,0.49075443786982254
50,29,0.6311111111111112,0.4760193232248521
50,30,0.6266666666666667,0.468524639423077
50,31,0.6177777777777778,0.46683732433431957
50,32,0.6222222222222222,0.46674486871301774
50,33,0.6311111111111112,0.470367973372781
50,34,0.64,0.48195381841715984
50,35,0.6844444444444444,0.5078125
50,36,0.6933333333333334,0.5176243528106509
50,37,0.7022222222222222,0.5101758968195266
50,38,0.6711111111111111,0.5009245562130178
50,39,0.6355555555555557,0.49388059356508873
50,40,0.6533333333333333,0.4823236409023669
50,41,0.6444444444444444,0.4735461353550296
50,42,0.6088888888888888,0.4684610761834319
50,43,0.6088888888888888,0.46643860946745563
50,44,0.6044444444444445,0.4668315458579882
50,45,0.6177777777777778,0.46910248705621305
50,46,0.6311111111111112,0.47437823594674555
50,47,0.6355555555555555,0.4843461076183432
50,48,0.6444444444444444,0.5215363812869822
50,49,0.64,0.5255119730029586
